Date,Entreprise,Indice,Valeur,Volume
2000-11-29,Bearing,BEA,91.44570922851562,118834
2000-11-29,CURCUMA,CUR,18.282230377197266,4602200
2000-11-29,Capverseau,CAP,101.91860961914062,665638
2000-11-29,Cil Exotica,CIL,10.788334846496582,2197680
2000-11-29,Croisement,CRO,34.54140853881836,1553677
2000-11-29,Dantwo,DAN,18.59151268005371,1707023
2000-11-29,Default Systèmes,DEF,6.890974998474121,3010920
2000-11-29,Desaxa,DES,6.87474250793457,19143826
2000-11-29,Eau gazeuse,EGA,14.045515060424805,1762636
2000-11-29,Edenbread,EDE,7.37159867590554,0
2000-11-29,Eurobefore,AUB,5.08381075878643,0
2000-11-29,Eurofins Analyse,EUA,3.9453773498535156,513200
2000-11-29,FDP,FDP,11.885979652404785,7152460
2000-11-29,Herpès Local,HER,39.91960525512695,160569
2000-11-29,Kenji,KEN,10.991608619689941,7152500
2000-11-29,L'Ofalso,LOF,62.95801544189453,817692
2000-11-29,LVMHASH,LVM,49.834930419921875,697760
2000-11-29,Leonard,LEO,5.956632614135742,1611417
2000-11-29,Lepetit,LEP,9.70990915769912,0
2000-11-29,Mandarine,MAN,24.297765731811523,4884609
2000-11-29,Micheline,MIC,3.70386004447937,815441
2000-11-29,Milesios,MIL,29.865196228027344,281827
2000-11-29,Padaccor,PAD,4.481499671936035,844782
2000-11-29,Paindépice Groupe,PAI,19.514020919799805,330825
2000-11-29,Paris-Barque,PAR,13.395030975341797,7640090
2000-11-29,Pinot-Pinard,PP,13.968399047851562,374912
2000-11-29,Pouic,POU,13.847978591918945,977072
2000-11-29,Prêt Industriel,PRE,-52.04900725571185,0
2000-11-29,STMicrofibres,STM,20.22228786125698,0
2000-11-29,Saint-Gobelin,SAG,18.448444366455078,663920
2000-11-29,Sanufo,SAN,28.374271392822266,851924
2000-11-29,Schneider Electric,SCH,17.549577713012695,396929
2000-11-29,Société générale,SOG,21.47699737548828,1015915
2000-11-29,True Office,TRU,3.5891650906242822,0
2000-11-29,Tréneau,TRE,27.990652084350586,675293
2000-11-29,URW,URW,6.448809594632426,0
2000-11-29,Vélo là,VEL,17.488231658935547,364117
2000-11-30,Airtaxi,AIR,15.164901663386631,0
2000-11-30,ArcelOrbital,ARC,24.450232997719304,0
2000-11-30,Atlantis,ATL,12.003775467021937,0
2000-11-30,Bearing,BEA,90.92115020751953,206562
2000-11-30,CURCUMA,CUR,17.21628761291504,1746950
2000-11-30,Capverseau,CAP,94.70681762695312,1013632
2000-11-30,Cil Exotica,CIL,10.562907218933105,1195535
2000-11-30,Croisement,CRO,33.78520202636719,2135756
2000-11-30,Dantwo,DAN,18.31563377380371,2444845
2000-11-30,Default Systèmes,DEF,6.714599609375,1553330
2000-11-30,Desaxa,DES,6.7903900146484375,14432554
2000-11-30,Eau gazeuse,EGA,14.064228057861328,2326676
2000-11-30,Edenbread,EDE,7.200359914534831,0
2000-11-30,Eurobefore,AUB,4.965716231988179,0
2000-11-30,Eurofins Analyse,EUA,3.3371312618255615,472780
2000-11-30,FDP,FDP,11.750099182128906,6711940
2000-11-30,Herpès Local,HER,40.16450881958008,27960
2000-11-30,Kenji,KEN,10.808418273925781,3932500
2000-11-30,L'Ofalso,LOF,61.880672454833984,1053597
2000-11-30,LVMHASH,LVM,47.640933990478516,2378376
2000-11-30,Leonard,LEO,5.961437702178955,752005
2000-11-30,Lepetit,LEP,9.484352546401063,0
2000-11-30,Mandarine,MAN,23.05539894104004,5492402
2000-11-30,Micheline,MIC,3.6926705837249756,1654972
2000-11-30,Milesios,MIL,28.579130172729492,442182
2000-11-30,Padaccor,PAD,4.3246917724609375,1028149
2000-11-30,Paindépice Groupe,PAI,19.036043167114258,352829
2000-11-30,Paris-Barque,PAR,13.157946586608887,5874003
2000-11-30,Pinot-Pinard,PP,14.133247375488281,679028
2000-11-30,Pouic,POU,13.194768905639648,1700427
2000-11-30,Prêt Industriel,PRE,-50.83993335941102,0
2000-11-30,STMicrofibres,STM,19.752533649492573,0
2000-11-30,Saint-Gobelin,SAG,18.792274475097656,1477140
2000-11-30,Sanufo,SAN,29.27337646484375,1680728
2000-11-30,Schneider Electric,SCH,17.305831909179688,634789
2000-11-30,Société générale,SOG,21.254173278808594,1159062
2000-11-30,True Office,TRU,3.5057904779392,0
2000-11-30,Tréneau,TRE,28.378332138061523,595863
2000-11-30,URW,URW,6.299006788504385,0
2000-11-30,Vélo là,VEL,17.163040161132812,260266
2000-12-01,Airtaxi,AIR,15.228558618868501,0
2000-12-01,ArcelOrbital,ARC,24.55286652795939,0
2000-12-01,Atlantis,ATL,12.054163119871902,0
2000-12-01,Bearing,BEA,91.27085876464844,208323
2000-12-01,CURCUMA,CUR,17.67408561706543,1955875
2000-12-01,Capverseau,CAP,95.18363189697266,673572
2000-12-01,Cil Exotica,CIL,10.466293334960938,1346126
2000-12-01,Croisement,CRO,33.663238525390625,1088693
2000-12-01,Dantwo,DAN,18.48355484008789,2180197
2000-12-01,Default Systèmes,DEF,6.648971080780029,2753120
2000-12-01,Desaxa,DES,6.663861274719238,15368875
2000-12-01,Eau gazeuse,EGA,14.082941055297852,1163620
2000-12-01,Edenbread,EDE,7.230584508185814,0
2000-12-01,Eurobefore,AUB,4.986560572698838,0
2000-12-01,Eurofins Analyse,EUA,3.6165950298309326,331540
2000-12-01,FDP,FDP,11.514090538024902,9094800
2000-12-01,Herpès Local,HER,38.98896026611328,171066
2000-12-01,Kenji,KEN,11.085982322692871,4249000
2000-12-01,L'Ofalso,LOF,60.3993034362793,800072
2000-12-01,LVMHASH,LVM,45.89323425292969,1132796
2000-12-01,Leonard,LEO,5.860559940338135,407812
2000-12-01,Lepetit,LEP,9.524164542629054,0
2000-12-01,Mandarine,MAN,23.17485809326172,3235891
2000-12-01,Micheline,MIC,3.745262861251831,1164506
2000-12-01,Milesios,MIL,31.322729110717773,198762
2000-12-01,Padaccor,PAD,4.3396735191345215,647009
2000-12-01,Paindépice Groupe,PAI,19.4528865814209,519868
2000-12-01,Paris-Barque,PAR,13.4098482131958,5172128
2000-12-01,Pinot-Pinard,PP,13.671661376953125,157223
2000-12-01,Pouic,POU,13.926359176635742,1148173
2000-12-01,Prêt Industriel,PRE,-51.05334162584079,0
2000-12-01,STMicrofibres,STM,19.835447880200423,0
2000-12-01,Saint-Gobelin,SAG,18.80413055419922,1277220
2000-12-01,Sanufo,SAN,27.935165405273438,1514088
2000-12-01,Schneider Electric,SCH,17.671449661254883,1564531
2000-12-01,Société générale,SOG,21.5798397064209,812930
2000-12-01,True Office,TRU,3.5205065607293538,0
2000-12-01,Tréneau,TRE,27.913108825683594,677235
2000-12-01,URW,URW,6.3254478168484,0
2000-12-01,Vélo là,VEL,16.928173065185547,184125
2000-12-04,Airtaxi,AIR,14.873879010310977,0
2000-12-04,ArcelOrbital,ARC,23.981019821580244,0
2000-12-04,Atlantis,ATL,11.773416532893705,0
2000-12-04,Bearing,BEA,90.13432312011719,126857
2000-12-04,CURCUMA,CUR,17.729618072509766,1203350
2000-12-04,Capverseau,CAP,94.58760833740234,447531
2000-12-04,Cil Exotica,CIL,10.401886940002441,1056511
2000-12-04,Croisement,CRO,32.05324935913086,1445245
2000-12-04,Dantwo,DAN,17.895822525024414,1655921
2000-12-04,Default Systèmes,DEF,6.562833309173584,1151350
2000-12-04,Desaxa,DES,6.495155334472656,14963216
2000-12-04,Eau gazeuse,EGA,13.699288368225098,829093
2000-12-04,Edenbread,EDE,7.062181119054297,0
2000-12-04,Eurobefore,AUB,4.870421455646628,0
2000-12-04,Eurofins Analyse,EUA,3.4439857006073,509380
2000-12-04,FDP,FDP,11.206568717956543,9174600
2000-12-04,Herpès Local,HER,38.450172424316406,67692
2000-12-04,Kenji,KEN,10.919443130493164,1979000
2000-12-04,L'Ofalso,LOF,57.57121658325195,845694
2000-12-04,LVMHASH,LVM,44.54158020019531,1193111
2000-12-04,Leonard,LEO,5.793306350708008,392013
2000-12-04,Lepetit,LEP,9.302342698792062,0
2000-12-04,Mandarine,MAN,22.21919059753418,3421800
2000-12-04,Micheline,MIC,3.715050220489502,1477318
2000-12-04,Milesios,MIL,29.836610794067383,139402
2000-12-04,Padaccor,PAD,4.194850921630859,840674
2000-12-04,Paindépice Groupe,PAI,18.924880981445312,237937
2000-12-04,Paris-Barque,PAR,13.113494873046875,4559593
2000-12-04,Pinot-Pinard,PP,13.803547859191895,356336
2000-12-04,Pouic,POU,13.011869430541992,573948
2000-12-04,Prêt Industriel,PRE,-49.86428758096414,0
2000-12-04,STMicrofibres,STM,19.373471860946974,0
2000-12-04,Saint-Gobelin,SAG,18.66185760498047,637344
2000-12-04,Sanufo,SAN,27.600622177124023,833089
2000-12-04,Schneider Electric,SCH,17.74457359313965,541517
2000-12-04,Société générale,SOG,20.568553924560547,1261195
2000-12-04,True Office,TRU,3.438512465284459,0
2000-12-04,Tréneau,TRE,27.24112892150879,610578
2000-12-04,URW,URW,6.178125446308941,0
2000-12-04,Vélo là,VEL,16.801713943481445,322758
2000-12-05,Airtaxi,AIR,15.30814416788409,0
2000-12-05,ArcelOrbital,ARC,24.681181584652478,0
2000-12-05,Atlantis,ATL,12.117159048365739,0
2000-12-05,Bearing,BEA,93.01932525634766,206853
2000-12-05,CURCUMA,CUR,18.08583641052246,1475025
2000-12-05,Capverseau,CAP,100.9053726196289,679335
2000-12-05,Cil Exotica,CIL,10.337479591369629,1002431
2000-12-05,Croisement,CRO,32.15083312988281,3190537
2000-12-05,Dantwo,DAN,18.651477813720703,1941488
2000-12-05,Default Systèmes,DEF,6.964806079864502,3052680
2000-12-05,Desaxa,DES,6.748213768005371,16113875
2000-12-05,Eau gazeuse,EGA,14.10165786743164,1724044
2000-12-05,Edenbread,EDE,7.268372065904807,0
2000-12-05,Eurobefore,AUB,5.012620698992472,0
2000-12-05,Eurofins Analyse,EUA,3.8303029537200928,1009640
2000-12-05,FDP,FDP,11.299542427062988,11150968
2000-12-05,Herpès Local,HER,38.425682067871094,65193
2000-12-05,Kenji,KEN,10.858377456665039,3167000
2000-12-05,L'Ofalso,LOF,58.27826690673828,939720
2000-12-05,LVMHASH,LVM,45.264549255371094,1652098
2000-12-05,Leonard,LEO,5.889381408691406,493267
2000-12-05,Lepetit,LEP,9.57393851553157,0
2000-12-05,Mandarine,MAN,23.234590530395508,2940578
2000-12-05,Micheline,MIC,3.7340736389160156,3683376
2000-12-05,Milesios,MIL,29.722291946411133,288317
2000-12-05,Padaccor,PAD,4.4145827293396,966816
2000-12-05,Paindépice Groupe,PAI,19.4528865814209,639247
2000-12-05,Paris-Barque,PAR,13.276487350463867,8131972
2000-12-05,Pinot-Pinard,PP,13.847509384155273,102614
2000-12-05,Pouic,POU,13.88716983795166,904630
2000-12-05,Prêt Industriel,PRE,-51.32015008250841,0
2000-12-05,STMicrofibres,STM,19.939109365770033,0
2000-12-05,Saint-Gobelin,SAG,18.970115661621094,1653776
2000-12-05,Sanufo,SAN,28.26972198486328,1593211
2000-12-05,Schneider Electric,SCH,18.51236915588379,1273072
2000-12-05,Société générale,SOG,21.339874267578125,2218184
2000-12-05,True Office,TRU,3.5389049826982903,0
2000-12-05,Tréneau,TRE,28.197412490844727,568854
2000-12-05,URW,URW,6.358505064738531,0
2000-12-05,Vélo là,VEL,17.488231658935547,508595
2000-12-06,Airtaxi,AIR,15.312334619893873,0
2000-12-06,ArcelOrbital,ARC,24.687937812307574,0
2000-12-06,Atlantis,ATL,12.120475999978568,0
2000-12-06,Bearing,BEA,92.18878173828125,264033
2000-12-06,CURCUMA,CUR,18.962160110473633,2958525
2000-12-06,Capverseau,CAP,110.2032241821289,1177051
2000-12-06,Cil Exotica,CIL,10.446972846984863,3307169
2000-12-06,Croisement,CRO,31.906902313232422,1906591
2000-12-06,Dantwo,DAN,18.35161590576172,1426330
2000-12-06,Default Systèmes,DEF,6.964806079864502,1678560
2000-12-06,Desaxa,DES,6.579507827758789,21035918
2000-12-06,Eau gazeuse,EGA,14.148442268371582,1081164
2000-12-06,Edenbread,EDE,7.270361710371008,0
2000-12-06,Eurobefore,AUB,5.013992853987357,0
2000-12-06,Eurofins Analyse,EUA,3.4439857006073,316770
2000-12-06,FDP,FDP,10.627293586730957,24931924
2000-12-06,Herpès Local,HER,40.16450881958008,114357
2000-12-06,Kenji,KEN,10.514199256896973,5246000
2000-12-06,L'Ofalso,LOF,58.210914611816406,892518
2000-12-06,LVMHASH,LVM,45.64176559448242,1325721
2000-12-06,Leonard,LEO,5.87016487121582,918084
2000-12-06,Lepetit,LEP,9.576559285851861,0
2000-12-06,Mandarine,MAN,23.581016540527344,3301838
2000-12-06,Micheline,MIC,3.777712821960449,1763711
2000-12-06,Milesios,MIL,30.636823654174805,134147
2000-12-06,Padaccor,PAD,4.300722599029541,832429
2000-12-06,Paindépice Groupe,PAI,20.397743225097656,815159
2000-12-06,Paris-Barque,PAR,13.45429801940918,7027879
2000-12-06,Pinot-Pinard,PP,13.517804145812988,326931
2000-12-06,Pouic,POU,14.893105506896973,1417237
2000-12-06,Prêt Industriel,PRE,-51.334198462488196,0
2000-12-06,STMicrofibres,STM,19.94456749838224,0
2000-12-06,Saint-Gobelin,SAG,19.468082427978516,2114848
2000-12-06,Sanufo,SAN,26.24149513244629,2455360
2000-12-06,Schneider Electric,SCH,19.45077896118164,1430243
2000-12-06,Société générale,SOG,22.419721603393555,2082439
2000-12-06,True Office,TRU,3.539873722692802,0
2000-12-06,Tréneau,TRE,27.473743438720703,479744
2000-12-06,URW,URW,6.36024564217467,0
2000-12-06,Vélo là,VEL,16.584911346435547,634318
2000-12-07,Airtaxi,AIR,15.23847691950734,0
2000-12-07,ArcelOrbital,ARC,24.56885771385323,0
2000-12-07,Atlantis,ATL,12.06201394914371,0
2000-12-07,Bearing,BEA,93.80615997314453,271993
2000-12-07,CURCUMA,CUR,18.638450622558594,1793250
2000-12-07,Capverseau,CAP,108.11715698242188,722047
2000-12-07,Cil Exotica,CIL,10.04764175415039,3150405
2000-12-07,Croisement,CRO,31.931289672851562,2250982
2000-12-07,Dantwo,DAN,18.17170524597168,1454923
2000-12-07,Default Systèmes,DEF,6.710497856140137,2026210
2000-12-07,Desaxa,DES,6.579507827758789,17871348
2000-12-07,Eau gazeuse,EGA,13.98936939239502,853192
2000-12-07,Edenbread,EDE,7.235293759582585,0
2000-12-07,Eurobefore,AUB,4.989808300087334,0
2000-12-07,Eurofins Analyse,EUA,3.386448621749878,279250
2000-12-07,FDP,FDP,10.970566749572754,13357376
2000-12-07,Herpès Local,HER,40.16450881958008,76167
2000-12-07,Kenji,KEN,10.603020668029785,2373500
2000-12-07,L'Ofalso,LOF,59.119937896728516,645671
2000-12-07,LVMHASH,LVM,45.390289306640625,891765
2000-12-07,Leonard,LEO,5.855756759643555,1173054
2000-12-07,Lepetit,LEP,9.530367593727437,0
2000-12-07,Mandarine,MAN,23.05539894104004,2097312
2000-12-07,Micheline,MIC,3.7765941619873047,1220649
2000-12-07,Milesios,MIL,29.808029174804688,242692
2000-12-07,Padaccor,PAD,4.194850921630859,873340
2000-12-07,Paindépice Groupe,PAI,21.12027931213379,549512
2000-12-07,Paris-Barque,PAR,13.735831260681152,3886674
2000-12-07,Pinot-Pinard,PP,13.451866149902344,250331
2000-12-07,Pouic,POU,14.579567909240723,559014
2000-12-07,Prêt Industriel,PRE,-51.086592467469025,0
2000-12-07,STMicrofibres,STM,19.848366629788323,0
2000-12-07,Saint-Gobelin,SAG,19.56293487548828,2336004
2000-12-07,Sanufo,SAN,26.555143356323242,1264145
2000-12-07,Schneider Electric,SCH,19.499530792236328,1709675
2000-12-07,Société générale,SOG,22.29973793029785,1029418
2000-12-07,True Office,TRU,3.5227994528765496,0
2000-12-07,Tréneau,TRE,26.982683181762695,1069047
2000-12-07,URW,URW,6.32956755625992,0
2000-12-07,Vélo là,VEL,16.443994522094727,257734
2000-12-08,Airtaxi,AIR,15.136724182318963,0
2000-12-08,ArcelOrbital,ARC,24.40480270132268,0
2000-12-08,Atlantis,ATL,11.981471586425124,0
2000-12-08,Bearing,BEA,93.58757019042969,255068
2000-12-08,CURCUMA,CUR,20.31389808654785,5338075
2000-12-08,Capverseau,CAP,108.77278900146484,466859
2000-12-08,Cil Exotica,CIL,10.5307035446167,982156
2000-12-08,Croisement,CRO,30.80918312072754,4454182
2000-12-08,Dantwo,DAN,17.224132537841797,1691465
2000-12-08,Default Systèmes,DEF,6.5792412757873535,2136730
2000-12-08,Desaxa,DES,6.452979564666748,17450972
2000-12-08,Eau gazeuse,EGA,14.073586463928223,2450798
2000-12-08,Edenbread,EDE,7.186981126483601,0
2000-12-08,Eurobefore,AUB,4.956489573074058,0
2000-12-08,Eurofins Analyse,EUA,3.2549355030059814,126650
2000-12-08,FDP,FDP,10.570083618164062,11121496
2000-12-08,Herpès Local,HER,39.42978286743164,109962
2000-12-08,Kenji,KEN,10.380966186523438,3499500
2000-12-08,L'Ofalso,LOF,57.94157409667969,1098309
2000-12-08,LVMHASH,LVM,46.20758056640625,951167
2000-12-08,Leonard,LEO,5.774092197418213,429828
2000-12-08,Lepetit,LEP,9.466729935305565,0
2000-12-08,Mandarine,MAN,23.079280853271484,2800947
2000-12-08,Micheline,MIC,3.8291876316070557,1790793
2000-12-08,Milesios,MIL,28.607709884643555,201395
2000-12-08,Padaccor,PAD,4.124938488006592,1577164
2000-12-08,Paindépice Groupe,PAI,20.72010040283203,462980
2000-12-08,Paris-Barque,PAR,13.617284774780273,6042446
2000-12-08,Pinot-Pinard,PP,13.188102722167969,118344
2000-12-08,Pouic,POU,15.18051815032959,1146822
2000-12-08,Prêt Industriel,PRE,-50.745469096370336,0
2000-12-08,STMicrofibres,STM,19.71583201730917,0
2000-12-08,Saint-Gobelin,SAG,19.444374084472656,1153428
2000-12-08,Sanufo,SAN,25.656023025512695,1524174
2000-12-08,Schneider Electric,SCH,19.25579071044922,1408112
2000-12-08,Société générale,SOG,22.762529373168945,1948879
2000-12-08,True Office,TRU,3.499276466374071,0
2000-12-08,Tréneau,TRE,28.274953842163086,765063
2000-12-08,URW,URW,6.287302779571923,0
2000-12-08,Vélo là,VEL,16.006790161132812,286843
2000-12-11,Airtaxi,AIR,15.409135086470455,0
2000-12-11,ArcelOrbital,ARC,24.844008323981225,0
2000-12-11,Atlantis,ATL,12.197098393692709,0
2000-12-11,Bearing,BEA,98.43963623046875,435316
2000-12-11,CURCUMA,CUR,20.70803451538086,2518975
2000-12-11,Capverseau,CAP,109.07077026367188,513687
2000-12-11,Cil Exotica,CIL,10.453415870666504,1050094
2000-12-11,Croisement,CRO,30.492055892944336,2577488
2000-12-11,Dantwo,DAN,17.871835708618164,1979309
2000-12-11,Default Systèmes,DEF,7.030435562133789,4248150
2000-12-11,Desaxa,DES,6.452979564666748,18319741
2000-12-11,Eau gazeuse,EGA,14.223305702209473,1341581
2000-12-11,Edenbread,EDE,7.316322984286096,0
2000-12-11,Eurobefore,AUB,5.045689970052665,0
2000-12-11,Eurofins Analyse,EUA,3.213838815689087,239900
2000-12-11,FDP,FDP,10.534321784973145,9634968
2000-12-11,Herpès Local,HER,39.601234436035156,51621
2000-12-11,Kenji,KEN,10.30324649810791,2638000
2000-12-11,L'Ofalso,LOF,58.58125686645508,868727
2000-12-11,LVMHASH,LVM,48.156436920166016,882450
2000-12-11,Leonard,LEO,5.774092197418213,997429
2000-12-11,Lepetit,LEP,9.637099721394877,0
2000-12-11,Mandarine,MAN,25.635692596435547,5307074
2000-12-11,Micheline,MIC,3.862758159637451,3556095
2000-12-11,Milesios,MIL,30.322450637817383,130113
2000-12-11,Padaccor,PAD,4.184864044189453,1228967
2000-12-11,Paindépice Groupe,PAI,22.220754623413086,969383
2000-12-11,Paris-Barque,PAR,14.135903358459473,7059510
2000-12-11,Pinot-Pinard,PP,13.374934196472168,141939
2000-12-11,Pouic,POU,15.141325950622559,753895
2000-12-11,Prêt Industriel,PRE,-51.65871947681136,0
2000-12-11,STMicrofibres,STM,20.07065169699969,0
2000-12-11,Saint-Gobelin,SAG,19.764490127563477,1371312
2000-12-11,Sanufo,SAN,26.638778686523438,1263884
2000-12-11,Schneider Electric,SCH,18.47580909729004,894008
2000-12-11,Société générale,SOG,23.585264205932617,1484810
2000-12-11,True Office,TRU,3.562251853558206,0
2000-12-11,Tréneau,TRE,28.300804138183594,485981
2000-12-11,URW,URW,6.400453406763636,0
2000-12-11,Vélo là,VEL,15.753861427307129,274695
2000-12-12,Airtaxi,AIR,15.320067244858334,0
2000-12-12,ArcelOrbital,ARC,24.70040505319457,0
2000-12-12,Atlantis,ATL,12.126596758022663,0
2000-12-12,Bearing,BEA,97.2593994140625,524574
2000-12-12,CURCUMA,CUR,20.368064880371094,1419600
2000-12-12,Capverseau,CAP,109.42838287353516,436389
2000-12-12,Cil Exotica,CIL,10.595111846923828,1358226
2000-12-12,Croisement,CRO,30.979934692382812,2379323
2000-12-12,Dantwo,DAN,18.19568634033203,1368243
2000-12-12,Default Systèmes,DEF,7.137082576751709,1828040
2000-12-12,Desaxa,DES,6.368626594543457,24070519
2000-12-12,Eau gazeuse,EGA,14.316878318786621,2090241
2000-12-12,Edenbread,EDE,7.274033193646278,0
2000-12-12,Eurobefore,AUB,5.016524886317946,0
2000-12-12,Eurofins Analyse,EUA,3.3946685791015625,348660
2000-12-12,FDP,FDP,10.698816299438477,14012772
2000-12-12,Herpès Local,HER,39.50326156616211,53286
2000-12-12,Kenji,KEN,10.036784172058105,5136000
2000-12-12,L'Ofalso,LOF,56.9988899230957,712625
2000-12-12,LVMHASH,LVM,48.407928466796875,759855
2000-12-12,Leonard,LEO,5.750073432922363,323420
2000-12-12,Lepetit,LEP,9.581395383236462,0
2000-12-12,Mandarine,MAN,25.564010620117188,3877250
2000-12-12,Micheline,MIC,3.775475263595581,1869743
2000-12-12,Milesios,MIL,29.17929458618164,200010
2000-12-12,Padaccor,PAD,4.124938488006592,1245200
2000-12-12,Paindépice Groupe,PAI,21.320369720458984,273463
2000-12-12,Paris-Barque,PAR,14.284076690673828,8170551
2000-12-12,Pinot-Pinard,PP,12.968299865722656,168946
2000-12-12,Pouic,POU,14.853915214538574,1111083
2000-12-12,Prêt Industriel,PRE,-51.36012188399218,0
2000-12-12,STMicrofibres,STM,19.954639369483008,0
2000-12-12,Saint-Gobelin,SAG,19.088680267333984,1076004
2000-12-12,Sanufo,SAN,26.346040725708008,924058
2000-12-12,Schneider Electric,SCH,18.64642333984375,1064201
2000-12-12,Société générale,SOG,23.345308303833008,1256944
2000-12-12,True Office,TRU,3.541661334875961,0
2000-12-12,Tréneau,TRE,27.473743438720703,294010
2000-12-12,URW,URW,6.363457523018031,0
2000-12-12,Vélo là,VEL,15.898392677307129,301193
2000-12-13,Airtaxi,AIR,15.216164462353351,0
2000-12-13,ArcelOrbital,ARC,24.532883542158878,0
2000-12-13,Atlantis,ATL,12.044352527280312,0
2000-12-13,Bearing,BEA,94.98636627197266,285600
2000-12-13,CURCUMA,CUR,20.400577545166016,929975
2000-12-13,Capverseau,CAP,106.09070587158203,441109
2000-12-13,Cil Exotica,CIL,10.685282707214355,817543
2000-12-13,Croisement,CRO,31.101900100708008,1235762
2000-12-13,Dantwo,DAN,18.231674194335938,1352520
2000-12-13,Default Systèmes,DEF,6.956605911254883,2918490
2000-12-13,Desaxa,DES,6.031216621398926,52918295
